Date,Crossroads,Road,Car_7-9,Van_7-9,Bus_7-9,Minibus_7-9,Truck_7-9,3Cycle_7-9,Car_9-17,Van_9-17,Bus_9-17,Minibus_9-17,Truck_9-17,3Cycle_9-17,Car_17-19,Van_17-19,Bus_17-19,Minibus_17-19,Truck_17-19,3Cycle_17-19,Total_Vol,Lat,Long,Lat.,Lon.
2023-01-03,พรานนก,อิสรภาพ,1579,379.0,21,7,21,168,6395,1920.0,111,22,134,607,1911.0,473,33,9,14,153,13957.0,13.7555746356133,100.477959743133,,
2023-01-03,พรานนก,พานนก,3374,704.0,54,0,16,107,9819,2534.0,176,1,79,440,2149.0,623,33,0,26,103,20238.0,13.7555746356133,100.477959743133,,
2023-01-04,เพชรเกษม - พุทธมณฑลสาย 1,พุทธมณฑลสาย 1,1869,422.0,0,0,11,20,4938,1509.0,0,0,100,56,1328.0,320,1,0,6,2,10582.0,13.7124126706874,100.42851254132,,
2023-01-04,เพชรเกษม - พุทธมณฑลสาย 1,เพชรเกษม,6231,1848.0,243,0,77,190,21038,7398.0,986,2,633,597,5703.0,1751,166,0,68,61,46992.0,13.7124126706874,100.42851254132,,
2023-01-05,ศรีอุดม,ศรีนคริน,7774,2607.0,93,4,103,5,27603,10526.0,326,13,736,12,7772.0,2585,81,4,95,0,60339.0,13.6777494839136,100.646059270259,,
2023-01-05,ศรีอุดม,อุดมสุข,3649,1304.0,1,1,47,5,12700,5544.0,3,1,305,27,3264.0,1113,3,0,14,8,27989.0,13.6777494839136,100.646059270259,,
2023-01-09,สวนสน,ซอยรามคำแหง 60,513,143.0,0,0,6,0,1711,604.0,0,0,31,3,471.0,143,0,0,4,2,3631.0,13.763111717941,100.648675693842,,
2023-01-09,สวนสน,พ่วงศิริ,1021,249.0,3,0,1,11,3236,1208.0,11,0,51,29,605.0,163,1,0,8,1,6598.0,13.763111717941,100.648675693842,,
2023-01-09,สวนสน,รามคำแหง,3332,825.0,69,0,24,5,13737,5120.0,277,0,268,62,3314.0,1174,67,0,13,6,28293.0,13.763111717941,100.648675693842,,
2023-01-10,สรรพาวุธ,ทางรถไฟสายปากน้ำ,760,280.0,0,0,58,3,2949,1866.0,1,2,3449,6,1313.0,704,3,2,878,0,12274.0,13.6761416867278,100.591192838511,,
2023-01-10,สรรพาวุธ,สรรพาวุธ,2019,497.0,4,0,336,4,3731,2088.0,9,0,2173,9,604.0,263,8,0,222,0,11967.0,13.6761416867278,100.591192838511,,
2023-01-11,หัวลำโพง,มหาพฤฒาราม,1689,323.0,37,1,15,37,5504,1801.0,162,4,46,208,1354.0,296,36,0,7,53,11573.0,13.7378747435995,100.516273410461,,
2023-01-11,หัวลำโพง,พระรามที่ 4,7343,1538.0,162,1,38,189,24106,9466.0,739,10,456,1006,5987.0,2038,173,1,69,245,53567.0,13.7378747435995,100.516273410461,,
2023-01-12,ประเวศ,เฉลิมพระเกียรติ ร.9,2084,1038.0,15,0,68,5,5942,4788.0,26,1,665,14,1751.0,1281,6,0,93,3,17780.0,13.7213864904014,100.697801303384,,
2023-01-12,ประเวศ,อ่อนนุช,6968,2936.0,52,5,330,7,23831,11941.0,223,15,2588,36,6820.0,2747,58,4,313,6,58880.0,13.7213864904014,100.697801303384,,
2023-01-13,กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,261,70.0,19,0,4,6,610,178.0,43,0,16,5,233.0,43,6,0,3,2,1499.0,13.7391790934789,100.692605559453,,
2023-01-13,กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1496,569.0,16,0,17,6,4365,1853.0,91,0,81,49,1494.0,449,20,0,21,14,10541.0,13.7391790934789,100.692605559453,,
2023-01-16,ราชวงศ์,ราชวงศ์,408,132.0,44,0,8,127,2482,1249.0,122,0,115,816,536.0,231,21,0,11,213,6515.0,13.7423592731049,100.506948275917,,
2023-01-16,ราชวงศ์,เยาวราช,1177,318.0,68,36,6,130,6948,3095.0,205,106,90,864,2143.0,475,48,30,21,180,15940.0,13.7423592731049,100.506948275917,,
2023-01-17,เอส.เอ.บี,วรจักร,1256,313.0,65,0,12,147,6300,2374.0,238,0,118,858,1506.0,544,65,0,11,209,14016.0,13.7456388203581,100.505684246749,,
2023-01-17,เอส.เอ.บี,เจริญกรุง,4111,635.0,144,15,13,197,8919,2297.0,586,111,104,663,2720.0,611,162,21,12,181,21502.0,13.7456388203581,100.505684246749,,
2023-01-17,สามยอด,มหาไชย,4370,810.0,87,14,23,85,12280,5109.0,321,61,207,636,2401.0,836,87,15,27,154,27523.0,13.746935905809,100.503163811559,,
2023-01-17,สามยอด,เจริญกรุง,2222,419.0,96,27,5,162,4840,1647.0,409,155,40,571,696.0,103,66,50,4,129,11641.0,13.746935905809,100.503163811559,,
2023-01-18,บ้านแขก,ประชาธิปก,8406,2275.0,295,47,37,373,23453,8566.0,837,174,374,1346,5918.0,2015,224,54,33,344,54771.0,13.7308697920989,100.494689366724,,
2023-01-18,บ้านแขก,อิสรภาพ,1847,341.0,33,0,15,142,5391,1399.0,146,0,120,572,1656.0,435,49,0,16,138,12300.0,13.7308697920989,100.494689366724,,
2023-01-19,ท่าดินแดง,ท่าดินแดง,822,227.0,29,3,14,316,2949,1291.0,133,14,78,624,769.0,391,41,6,19,146,7872.0,13.7322992178685,100.502217160992,,
2023-01-19,ท่าดินแดง,สมเด็จเจ้าพระยา,2188,401.0,42,2,8,204,6367,2048.0,160,2,80,714,1519.0,449,56,1,17,146,14404.0,13.7322992178685,100.502217160992,,
2023-01-20,คลองสาน,เจริญนคร,1583,313.0,59,0,6,156,4839,1336.0,221,0,49,767,1130.0,297,75,0,8,234,11073.0,13.730066057333,100.508636494212,,
2023-01-20,คลองสาน,สมเด็จเจ้าพระยา,1012,168.0,30,6,9,105,4409,1280.0,116,11,63,311,1213.0,296,37,2,8,70,9146.0,13.730066057333,100.508636494212,,
2023-01-20,คลองสาน,ลาดหญ้า,1186,284.0,26,1,11,111,4070,1105.0,104,0,40,276,705.0,192,34,0,8,68,8221.0,13.730066057333,100.508636494212,,
2023-01-23,หน้าโรงเรียนสุเหร่าแสนแสบ,ประชาร่วมใจ,988,782.0,12,0,29,3,3822,3212.0,35,0,232,37,954.0,591,13,0,17,12,10739.0,13.8251628317428,100.751808254283,,
2023-01-23,สุวินทวงศ์ - นิมิตรใหม่,นิมิตรใหม่,3245,1689.0,7,3,241,4,8827,5240.0,33,8,1893,9,2165.0,1240,18,1,405,2,25030.0,13.8199404845426,100.742193769863,,
2023-01-23,สุวินทวงศ์ - นิมิตรใหม่,สุวินทวงศ์,4334,1727.0,22,0,284,2,12555,7002.0,105,0,1885,10,4167.0,2056,49,1,212,8,34419.0,13.8199404845426,100.742193769863,,
2023-01-24,สะพานพระพุทธยอดฟ้า,สะพานพระพุทธยอดฟ้า,5633,576.0,26,29,3,303,15674,2691.0,101,110,28,1340,2606.0,448,13,17,5,266,29869.0,13.7393094732591,100.497593812301,,
2023-01-24,สะพานพระปกเกล้า,สะพานพระปกเกล้า,8310,1816.0,172,22,42,241,20386,5529.0,858,123,314,921,5688.0,1122,281,14,31,262,46132.0,13.7388676914926,100.498530520548,,
2023-01-24,สะพานสมเด็จพระเจ้าตากสิน,สะพานสมเด็จพระเจ้าตากสิน,8263,1667.0,44,2,30,16,33644,9904.0,176,9,710,123,9674.0,1938,57,1,46,51,66355.0,13.719250372661,100.511854751171,,
2023-01-25,สะพานกรุงธน,สะพานกรุงธน,4847,878.0,129,0,23,17,20716,5331.0,691,0,625,34,5791.0,1209,146,0,70,18,40525.0,13.7810858471053,100.502432819252,,
2023-01-25,สะพานพระราม 8,สะพานพระราม 8,7934,1654.0,0,0,17,0,25075,9805.0,3,0,235,0,7409.0,1691,1,0,34,0,53858.0,13.7689037446682,100.497096775408,,
2023-01-25,สะพานสมเด็จพระปิ่นเกล้า,สะพานสมเด็จพระปิ่นเกล้า,12184,2342.0,273,11,74,167,36612,11613.0,1174,35,930,545,9793.0,2644,294,3,109,89,78892.0,13.7619450832721,100.490877627061,,
2023-01-26,สะพานกรุงเทพ,สะพานกรุงเทพ,4720,1090.0,63,5,65,93,15087,5061.0,281,18,473,412,4347.0,1028,82,7,17,84,32933.0,13.7009213484725,100.492126372163,,
2023-01-26,สะพานพระราม 3,สะพานพระราม 3,4565,1197.0,49,0,63,1,16723,6822.0,258,0,1452,8,3787.0,1185,96,0,132,2,36340.0,13.7011130421688,100.492445133017,,
2023-01-26,สะพานภูมิพล 1,สะพานภูมิพล 1,10386,2740.0,14,0,233,10,25772,12707.0,97,1,3293,33,9530.0,3066,27,1,339,4,68253.0,13.6689716003848,100.538563014259,,
2023-01-27,อุโมงค์รัชโยธิน,รัชดาภิเษก,9148,1779.0,11,0,73,13,28479,8862.0,34,0,851,34,7691.0,1941,10,0,84,8,59018.0,13.8270001084465,100.568259945148,,
2023-01-27,อุโมงค์เกษตร,งามวงศ์วาน-ประเสริฐมนูกิจ,9114,2196.0,32,0,49,9,27720,9938.0,120,0,1369,43,6963.0,2018,43,0,93,0,59707.0,13.8397285447377,100.57542364364,,
2023-01-27,อุโมงค์สุทธิสาร,รัชดาภิเษก,10269,1597.0,9,0,24,23,29522,6431.0,55,1,119,51,7248.0,1855,20,1,21,6,57252.0,13.7897158359825,100.574208991386,,
2023-01-27,สะพานพระราม 7,สะพานพระราม 7,7552,2070.0,79,7,107,5,28705,9317.0,419,28,850,17,8209.0,2160,126,9,142,9,59811.0,13.8143432004962,100.51405273208,,
2023-01-30,สามเหลี่ยมดินแดง,ราชปรารภ,3518,643.0,112,6,29,52,13744,3675.0,503,52,175,230,5496.0,847,131,19,31,95,29358.0,13.7628264215402,100.542739833148,,
2023-01-30,สามเหลี่ยมดินแดง,ราชวิถี 2,308,95.0,0,0,0,37,465,116.0,0,0,1,60,87.0,21,0,0,2,19,1211.0,13.7628264215402,100.542739833148,,
2023-01-30,สามเหลี่ยมดินแดง,ราชวิถี,1905,448.0,89,10,3,12,6970,2019.0,327,44,73,99,2380.0,525,78,13,18,15,15028.0,13.7628264215402,100.542739833148,,
2023-01-30,สามเหลี่ยมดินแดง,ดินแดง,4785,1344.0,173,12,42,49,13728,4314.0,559,60,287,180,3115.0,855,107,9,41,47,29707.0,13.7628264215402,100.542739833148,,
2023-01-30,อุโมงค์ดินแดง,ดินแดง,1747,420.0,88,18,26,29,7027,1896.0,349,66,236,126,1500.0,459,68,23,30,29,14137.0,13.7639800564714,100.547987301578,,
2023-01-31,วงเวียนหลักสี่,พหลโยธิน,9796,2046.0,216,2,105,8,36717,11959.0,893,2,1562,48,10656.0,2947,239,1,191,12,77400.0,13.8757391620101,100.596766533152,,
2023-01-31,วงเวียนหลักสี่,แจ้งวัฒนะ,10046,2005.0,93,15,169,0,31198,7883.0,419,29,767,25,6206.0,1596,83,10,163,1,60708.0,13.8757391620101,100.596766533152,,
2023-01-31,วงเวียนหลักสี่,รามอินทรา,4616,1204.0,59,9,32,0,20066,7364.0,297,34,1141,2,4199.0,1247,77,11,110,2,40470.0,13.8757391620101,100.596766533152,,
2023-02-01 00:00:00,ราชเทวี,พญาไท,7578,1372.0,133,3,43,173,25973,6653.0,573,15,257,1193,6382.0,1431,160,2,52,255,52248.0,13.7532473620655,100.531796109743,,
2023-02-01 00:00:00,ราชเทวี,เพชรบุรี,6648,1438.0,123,9,31,201,23122,6479.0,713,21,238,1815,5929.0,1332,191,3,50,512,48855.0,13.7532473620655,100.531796109743,,
2023-02-02 00:00:00,บางพลัด,จรัญสนิทวงศ์,7592,1276.0,109,5,33,173,29010,7841.0,399,15,438,530,7076.0,1873,98,3,63,152,56686.0,13.784614987977,100.494529235055,,
2023-02-02 00:00:00,บางพลัด,สิรินธร,3454,809.0,50,3,48,33,10715,3152.0,179,9,442,59,1977.0,736,30,4,37,9,21746.0,13.784614987977,100.494529235055,,
2023-02-02 00:00:00,บางพลัด,ราชวิถี,947,238.0,46,0,19,9,4014,1310.0,170,0,61,24,989.0,366,49,0,6,4,8252.0,13.784614987977,100.494529235055,,
2023-02-06 00:00:00,ประชานิเวศน์,ประชาชื่น,2796,676.0,18,0,25,14,9210,2880.0,74,1,187,39,2557.0,665,13,0,23,9,19187.0,13.8398598006067,100.54125323058,,
2023-02-06 00:00:00,ประชานิเวศน์,เทศบาลสงเคราะห์,1235,251.0,10,0,5,1,4263,1057.0,33,0,75,6,1660.0,249,3,0,4,0,8852.0,13.8398598006067,100.54125323058,,
2023-02-06 00:00:00,ปากซอยประชาชื่น 37,ประชาชื่น,2409,420.0,33,3,9,4,10837,2697.0,62,2,120,19,2665.0,722,11,1,22,11,20047.0,13.8408329505977,100.541407535563,,
2023-02-06 00:00:00,ปากซอยประชาชื่น 37,ประชาชื่น 37,189,71.0,0,0,1,0,551,182.0,0,0,12,4,140.0,30,0,0,3,1,1184.0,13.8408329505977,100.541407535563,,
2023-02-07 00:00:00,พัฒนาการ - พัฒนาการ 25,พัฒนาการ 25,2323,758.0,3,0,18,2,7285,2775.0,24,0,109,14,2267.0,881,18,0,22,5,16504.0,13.7365045503166,100.616362846154,,
2023-02-07 00:00:00,พัฒนาการ - พัฒนาการ 25,พัฒนาการ,8558,1863.0,85,2,93,8,27954,8264.0,320,4,720,40,6617.0,1886,72,0,66,10,56562.0,13.7365045503166,100.616362846154,,
2023-02-06 00:00:00,ทางลอดกลับรถถนนพัฒนาการ,พัฒนาการ,1035,209.0,0,0,0,3,3813,1428.0,0,0,34,3,1011.0,335,0,0,8,1,7880.0,13.7371173591856,100.628132100857,,
2023-02-07 00:00:00,อุโมงค์ถาวรธวัช,ถาวรธวัช,2935,885.0,1,0,15,1,9021,3583.0,5,1,238,9,2682.0,837,2,0,53,1,20269.0,13.7414618111816,100.616097077973,,
2023-02-08 00:00:00,พระราม 9,รัชดาภิเษก,6309,1301.0,68,1,25,16,23469,5624.0,313,1,265,125,5432.0,1104,77,1,29,70,44230.0,13.7560801509509,100.564966252834,,
2023-02-08 00:00:00,พระราม 9,อโศกดินแดง,4410,1189.0,49,3,92,9,17454,6778.0,159,10,1214,78,5501.0,1532,46,2,87,11,38624.0,13.7560801509509,100.564966252834,,
2023-02-08 00:00:00,พระราม 9,พระราม 9,3558,920.0,37,3,59,8,13393,4872.0,214,16,774,85,3916.0,1301,42,2,25,23,29248.0,13.7560801509509,100.564966252834,,
2023-02-09 00:00:00,พระรามที่ 2,สุขสวัสดิ์,7752,2517.0,264,49,245,226,26184,12588.0,1076,216,2227,725,5506.0,2436,260,56,170,176,62673.0,13.6851228949674,100.487789219985,,
2023-02-09 00:00:00,พระรามที่ 2,พระรามที่ 2,4962,1717.0,169,0,91,11,13625,7931.0,547,0,2254,53,3894.0,1823,106,2,329,75,37589.0,13.6851228949674,100.487789219985,,
2023-02-10 00:00:00,ประเสริฐมนูกิจ - ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,11184,2899.0,41,0,137,9,35693,12212.0,138,0,1401,34,9971.0,2484,27,0,110,8,76348.0,13.8259106463058,100.62818985402,,
2023-02-10 00:00:00,ประเสริฐมนูกิจ - ประดิษฐ์มนูธรรม,ประเสริฐมนูกิจ,10339,2928.0,52,0,142,7,32990,12574.0,146,1,1424,34,10807.0,3261,35,1,140,5,74886.0,13.8259106463058,100.62818985402,,
2023-02-13 00:00:00,ซังฮี้,สามเสน,1733,322.0,82,0,16,6,7370,2050.0,411,0,176,50,1466.0,396,64,0,23,16,14181.0,13.7783801134266,100.508434674864,,
2023-02-13 00:00:00,ซังฮี้,ราชวิถี,2005,333.0,91,0,14,6,7464,1917.0,533,0,121,37,2313.0,347,100,0,9,6,15296.0,13.7783801134266,100.508434674864,,
2023-02-14 00:00:00,วขิระ,สามเสน,620,105.0,100,0,3,1,2286,462.0,324,0,29,2,208.0,111,112,0,7,3,4373.0,13.7812909271849,100.509790485918,,
2023-02-14 00:00:00,วขิระ,สุโขทัย,2067,387.0,77,1,17,8,9640,3382.0,190,1,195,58,2264.0,505,42,1,19,10,18864.0,13.7812909271849,100.509790485918,,
2023-02-16 00:00:00,สี่เสาเสาเทเวศร์,สามเสน,2147,511.0,48,1,5,12,3932,1069.0,245,2,30,106,1028.0,238,51,0,6,42,9473.0,13.7711616531244,100.505017783187,,
2023-02-16 00:00:00,สี่เสาเสาเทเวศร์,ศรีอยุธยา,850,186.0,9,0,9,35,2456,697.0,21,0,26,246,713.0,201,4,0,2,39,5494.0,13.7711616531244,100.505017783187,,
2023-02-17 00:00:00,ศรีย่าน,สามเสน,1000,242.0,122,0,11,16,4548,1343.0,477,0,82,120,1095.0,322,123,0,17,18,9536.0,13.7853541893271,100.511774488139,,
2023-02-17 00:00:00,ศรีย่าน,นครไชยศรี,210,82.0,5,7,5,11,1023,399.0,14,39,14,49,166.0,68,6,9,2,4,2113.0,13.7853541893271,100.511774488139,,
2023-02-20 00:00:00,บางกระบือ,สามเสน,1659,284.0,37,0,5,15,4713,1335.0,276,1,162,124,959.0,379,75,0,53,29,10106.0,13.7893531275926,100.514636602299,,
2023-02-20 00:00:00,บางกระบือ,เขียวไข่กา,425,81.0,0,0,0,2,396,69.0,0,0,0,3,31.0,15,0,0,0,0,1022.0,13.7893531275926,100.514636602299,,
2023-02-20 00:00:00,บางกระบือ,อำนวยสงคราม,705,152.0,60,0,7,14,2941,900.0,178,0,107,80,777.0,206,59,0,10,12,6208.0,13.7893531275926,100.514636602299,,
2023-02-21 00:00:00,เกียกกาย,สามเสน,879,195.0,26,0,6,4,3198,816.0,121,0,28,36,1545.0,233,32,0,8,6,7133.0,13.7972280912588,100.521446609163,,
2023-02-21 00:00:00,เกียกกาย,ทหาร,1101,261.0,19,0,20,14,3516,1222.0,65,3,119,66,1528.0,380,18,0,20,7,8359.0,13.7972280912588,100.521446609163,,
2023-02-21 00:00:00,เกียกกาย,ประชาราษฎร์สาย 1,3514,370.0,35,0,13,5,4887,1137.0,172,0,165,15,682.0,162,37,0,17,10,11221.0,13.7972280912588,100.521446609163,,
2023-02-22 00:00:00,เทเวศร์,สามเสน,1464,360.0,101,0,10,109,4466,1221.0,427,1,34,397,1043.0,174,83,0,5,72,9967.0,13.7696095777404,100.50371361928,,
2023-02-22 00:00:00,เทเวศร์,กรุงเกษม,443,132.0,30,1,8,31,1882,713.0,107,0,81,184,269.0,94,12,0,6,28,4021.0,13.7696095777404,100.50371361928,,
2023-02-23 00:00:00,บางขุนพรหม,สามเสน,1327,156.0,39,0,19,57,4723,927.0,194,1,72,289,1281.0,182,40,0,2,56,9365.0,13.7669025938175,100.501102479328,,
2023-02-23 00:00:00,บางขุนพรหม,วิสุทธิกษัตริย์,653,216.0,44,0,6,65,1998,884.0,149,0,20,264,588.0,174,30,1,1,50,5143.0,13.7669025938175,100.501102479328,,
2023-02-24 00:00:00,บางลำพู,สามเสน,1200,425.0,48,1,7,98,5263,1705.0,212,0,41,535,1177.0,240,54,0,5,136,11147.0,13.7621884148474,100.498264719499,,
2023-02-24 00:00:00,บางลำพู,พระสุเมรุ,965,216.0,168,1,3,127,5148,1265.0,589,0,29,654,1016.0,314,108,0,2,129,10734.0,13.7621884148474,100.498264719499,,
2023-02-27 00:00:00,ปากซอยราษฎร์บูรณะ 41,ราษฎร์บูรณะ,2029,816.0,47,10,91,63,7215,4426.0,169,30,768,296,1655.0,670,40,10,94,51,18480.0,13.6687939863326,100.519412593097,,
2023-02-27 00:00:00,วัดสน,สุขสวัสดิ์ 35,102,40.0,0,0,1,0,368,269.0,0,0,8,5,93.0,62,0,0,0,1,949.0,13.6685536475894,100.513623585197,,
2023-02-27 00:00:00,วัดสน,สุขสวัสดิ์,6694,2459.0,345,91,367,22,22903,11944.0,1472,287,3241,97,6573.0,2942,388,61,515,8,60409.0,13.6685536475894,100.513623585197,,
2023-02-28 00:00:00,หน้าวิทยาลัยเทคนิคกาญจนาภิเษกมหานคร,คุ้มเกล้า,1773,989.0,0,0,60,0,4263,3271.0,1,0,508,0,1460.0,929,0,0,51,0,13305.0,13.8081267246975,100.783183304709,,
2023-02-28 00:00:00,สุวินทวงศ์ - คุ้มเกล้า,คุ้มเกล้า,814,490.0,0,0,60,0,2161,1794.0,7,0,456,0,487.0,426,6,0,59,0,6760.0,13.8121772165379,100.782573073965,,
2023-02-28 00:00:00,สุวินทวงศ์ - คุ้มเกล้า,สุวินทวงศ์,6798,3785.0,49,5,425,6,17739,11761.0,119,30,2738,16,6244.0,3863,132,4,489,2,54205.0,13.8121772165379,100.782573073965,,
 2023-03-01,การเรือน,นครราชสีมา,2710,441.0,119,33,16,34,8369,2410.0,531,153,141,132,2230.0,454,106,26,16,20,17941.0,13.777762,100.511588,,
 2023-03-01,การเรือน,ราชวิถี,1482,341.0,150,1,15,9,6179,1761.0,535,4,162,45,893.0,271,140,1,9,1,11999.0,13.777762,100.511588,,
 2023-03-02,เจริญราษฎร์,เจริญราษฎร์,2036,481.0,3,1,32,18,7038,2361.0,16,3,292,87,2365.0,591,7,1,52,39,15423.0,13.689879,100.509424,,
 2023-03-02,เจริญราษฎร์,พระรามที่ 3,10560,2721.0,167,0,170,70,33402,14468.0,661,10,2571,223,6850.0,2233,122,2,218,33,74481.0,13.689879,100.509424,,
 2023-03-03,กำแพงเพชร,พหลโยธิน,7151,1628.0,380,36,45,52,31233,8057.0,1197,187,341,251,9191.0,1950,261,49,32,88,62129.0,13.797917362485,100.551058705939,,
 2023-03-03,กำแพงเพชร,กำแพงเพชร,2962,494.0,107,25,27,26,9891,2453.0,443,73,97,97,2128.0,453,96,9,8,21,19410.0,13.797917362485,100.551058705939,,
 2023-03-03,กำแพงเพชร,พหลโยธิน 18,363,36.0,0,0,0,19,507,151.0,0,0,5,99,258.0,44,0,0,0,18,1500.0,13.797917362485,100.551058705939,,
 2023-03-07,ประชาสงเคราะห์,ประชาสงเคราะห์,1784,443.0,69,22,13,39,6392,2702.0,178,69,198,249,1609.0,654,25,6,17,50,14519.0,13.7605230606362,100.554930002674,,
 2023-03-07,ประชาสงเคราะห์,ดินแดง,3271,1295.0,66,21,87,44,12953,5437.0,316,84,906,128,3703.0,1011,64,24,54,30,29494.0,13.7605230606362,100.554930002674,,
 2023-03-07,ประชาสงเคราะห์,อโศกดินแดง,3620,1007.0,60,2,109,2,13528,4968.0,232,17,642,14,2623.0,871,34,5,47,6,27787.0,13.7605230606362,100.554930002674,,
 2023-03-08,เลียบทางรถไฟสายใต้ - เอราวัณ ปาร์ค อเวนิว,เอราวัณ ปาร์ค อเวนิว,323,98.0,4,0,3,1,517,230.0,3,0,19,5,147.0,62,0,0,1,0,1413.0,13.7728451414846,100.46021426833,,
 2023-03-08,เลียบทางรถไฟสายใต้ - เอราวัณ ปาร์ค อเวนิว,เลียบทางรถไฟสายใต้,1257,314.0,2,0,12,24,4397,1189.0,14,0,91,43,1762.0,432,3,0,9,12,9561.0,13.7728451414846,100.46021426833,,
 2023-03-09,วัดสิงห์,เอกชัย 36,776,286.0,4,0,17,12,2860,1314.0,12,0,91,65,648.0,299,4,0,11,8,6407.0,13.6851316622526,100.445744276068,,
 2023-03-09,วัดสิงห์,เอกชัย,1783,871.0,15,0,38,433,6903,4185.0,69,0,523,1207,1631.0,860,22,0,49,399,18988.0,13.6851316622526,100.445744276068,,
 2023-03-09,เข้าออกกำนันแม้น,เอกชัย 36,1900,764.0,8,0,39,18,6158,3344.0,42,1,275,100,1801.0,770,12,0,19,18,15269.0,13.6942933901273,100.437463934876,,
 2023-03-10,เอกชัย 69/1,เอกชัย 69/1,4,1.0,0,0,0,0,13,14.0,0,0,0,0,4.0,2,0,0,0,0,38.0,13.6783676401087,100.433777780516,,
 2023-03-10,เอกชัย 69/1,เอกชัย,1894,2357.0,18,0,47,433,9124,6935.0,62,0,502,1404,2493.0,1805,20,0,38,302,27434.0,13.6783676401087,100.433777780516,,
 2023-03-10,เอกชัย 89/9,เอกชัย 89/9,3,6.0,0,0,0,0,14,18.0,0,0,1,0,3.0,2,0,0,0,0,47.0,13.6660791265489,100.411349210132,,
 2023-03-10,เอกชัย 89/9,เอกชัย,5622,3325.0,15,0,134,510,22015,11777.0,32,0,912,1783,5579.0,2800,10,0,137,463,55114.0,13.6660791265489,100.411349210132,,
 2023-03-10,พระรามที่ 2 ซอย 20,พระรามที่ 2 ซอย 20,64,30.0,0,0,9,0,167,172.0,0,0,44,0,49.0,45,0,0,4,0,584.0,13.6799106362878,100.468863820204,,
 2023-03-10,พระรามที่ 2 ซอย 20,พระรามที่ 2,2711,1063.0,204,2,83,26,7009,3723.0,545,1,423,47,1282.0,1030,135,1,79,10,18374.0,13.6799106362878,100.468863820204,,
 2023-03-10,พระรามที่ 2 ซอย 28,พระรามที่ 2 ซอย 28,407,179.0,0,0,0,1,1684,1017.0,0,0,24,6,566.0,267,0,0,2,0,4153.0,13.6783033106542,100.465110229161,,
 2023-03-10,พระรามที่ 2 ซอย 28,พระรามที่ 2 ,2876,960.0,144,1,38,30,10727,4406.0,541,4,260,142,2359.0,1135,107,1,39,23,23793.0,13.6783033106542,100.465110229161,,
 2023-03-13,นวมินทร์ - แฮปปี้แลนด์,นวมินทร์,2840,762.0,159,9,31,23,11038,3311.0,613,71,295,50,2254.0,639,96,15,29,7,22242.0,13.7805754456224,100.645174553267,,
 2023-03-13,นวมินทร์ - แฮปปี้แลนด์,แฮปปี้แลนด์,652,270.0,13,0,4,0,2744,954.0,102,1,17,5,1049.0,247,15,1,6,0,6080.0,13.7805754456224,100.645174553267,,
 2023-03-14,ศรีนครินทร์ - ศรีนครินทร์ 38,ศรีนครินทร์,7522,2988.0,115,10,136,5,27768,11425.0,374,49,915,20,7845.0,2512,85,4,85,3,61861.0,13.7004821871082,100.646529386991,,
 2023-03-14,ศรีนครินทร์ - ศรีนครินทร์ 38,ศรีนครินทร์ 38,246,115.0,0,0,1,0,544,278.0,0,0,2,0,118.0,40,0,0,0,0,1344.0,13.7004821871082,100.646529386991,,
 2023-03-14,ศรีนครินทร์ 38 - อ่อนนุช 46,อ่อนนุช 46,351,126.0,0,0,2,0,1256,556.0,0,0,21,0,484.0,220,0,0,0,1,3017.0,13.6985440020097,100.638436340281,,
 2023-03-14,ศรีนครินทร์ 38 - อ่อนนุช 46,ศรีนครินทร์ 38,295,143.0,0,0,1,3,1506,666.0,0,0,14,3,651.0,280,0,0,3,0,3565.0,13.6985440020097,100.638436340281,,
 2023-03-20,ทางข้ามใกล้คลองวัดยาง,จรัญสนิทวงศ์,4190,965.0,156,2,45,98,16549,5109.0,538,8,335,392,4612.0,1322,154,3,32,156,34666.0,13.7514491164352,100.469787611678,,
 2023-03-20,พาณิชยการธนบุรี,จรัญสนิทวงศ์,3754,889.0,145,6,47,136,16915,5687.0,512,15,309,508,5209.0,1384,143,3,49,158,35869.0,13.7413972576013,100.470576701095,,
 2023-03-20,พาณิชยการธนบุรี,จรัญสนิทวงศ์ 13,881,229.0,0,0,2,4,2594,819.0,0,0,10,13,602.0,142,0,0,4,4,5304.0,13.7413972576013,100.470576701095,,
 2023-03-21,โชคชัย 4,ลาดพร้าว 58,9,7.0,0,0,0,0,44,32.0,0,0,0,0,12.0,10,0,0,0,0,114.0,13.7948556104695,100.593755148864,,
 2023-03-21,โชคชัย 4,ลาดพร้าว 53/1,774,156.0,3,0,2,3,1612,561.0,3,0,15,23,349.0,49,0,0,1,4,3555.0,13.7948556104695,100.593755148864,,
 2023-03-21,โชคชัย 4,ลาดพร้าว,3083,763.0,261,1,19,62,11676,4477.0,1021,5,222,183,2488.0,815,196,1,29,20,25322.0,13.7948556104695,100.593755148864,,
