type,coords,ticket_id,organization,comment photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
Point,"[100.60329, 13.92192]",2025-UKDAV7,"กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1f7e375f80e77c62538cf3e669a53a14.jpg,,222 ถนน วิภาวดีรังสิต แขวงสนามบิน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,สนามบิน,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 19:03:13,รอรับเรื่อง,,0,2025-05-05 19:03:13
Point,"[100.70806, 13.83411]",T7E42X,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตคลองสามวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/990d36eaa73b869df07770e8c0e78c30.jpg,,12 ซอย พระยาสุเรนทร์ 30 แยก 6 แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,บางชัน,คลองสามวา,กรุงเทพมหานคร,2025-05-05 19:03:09,ส่งต่อ(ใหม่),,0,2025-05-05 19:03:09
Point,"[100.60768, 13.94053]",DWZFRG,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตดอนเมือง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/44b6f26e419538b221692f2c24981b6d.jpg,,333 ถนน เชิดวุฒากาศ แขวงสีกัน ดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,สีกัน,ดอนเมือง,กรุงเทพมหานคร,2025-05-05 18:58:07,ส่งต่อ(ใหม่),,0,2025-05-05 18:58:07
Point,"[100.50313, 13.7002]",2025-JL6MBN,"กรุงเทพมหานคร, เขตบางคอแหลม, ฝ่ายเทศกิจ เขตบางคอแหลม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e8d5dc5afdf0a910704b711d79d4a5b2.jpg,,446 ถ. เจริญกรุง แขวงบางคอแหลม เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย,บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,2025-05-05 18:57:54,กำลังดำเนินการ,,0,2025-05-05 18:57:54
Point,"[100.4743, 13.75702]",2025-669HFT,"กรุงเทพมหานคร, เขตบางกอกน้อย",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/5e0d52ba61cb8ccf134a31ee1c0e71a3.jpg,,9 ถ. พรานนก แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,จังหวัดกรุงเทพมหานคร,2025-05-05 18:54:37,รอรับเรื่อง,,0,2025-05-05 18:54:37
Point,"[100.65151, 13.79534]",2025-L8M9XM,"กรุงเทพมหานคร, เขตบึงกุ่ม, ฝ่ายโยธา เขตบึงกุ่ม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/fd39e8cdbae1742f9d4b0347a5a024bc.jpg,,11 ซอย นวมินทร์ 42 แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,2025-05-05 18:53:12,รอรับเรื่อง,,0,2025-05-05 18:53:12
Point,"[100.50332, 13.69982]",2025-T23TWG,"กรุงเทพมหานคร, เขตบางคอแหลม, ฝ่ายรักษาความสะอาดฯ เขตบางคอแหลม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/601cdf29b8926c39990bc28732d67fdd.jpg,,514 ถ. เจริญกรุง แขวงวัดพระยาไกร เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย,บางคอแหลม,บางคอแหลม,จังหวัดกรุงเทพมหานคร,2025-05-05 18:50:29,กำลังดำเนินการ,,0,2025-05-05 18:50:29
Point,"[100.44729, 13.79259]",2025-HBTHG9,"กรุงเทพมหานคร, เขตตลิ่งชัน, ฝ่ายเทศกิจ เขตตลิ่งชัน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1af6817914daf159f1d2ca3cf11f1c0f.jpg,,43/11 ซอย ราชพฤกษ์ 23 แขวงตลิ่งชัน เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ตลิ่งชัน,ตลิ่งชัน,จังหวัดกรุงเทพมหานคร,2025-05-05 18:49:41,กำลังดำเนินการ,,0,2025-05-05 18:49:41
Point,"[100.4743, 13.75702]",2025-XMVPDK,"กรุงเทพมหานคร, เขตบางกอกน้อย",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/5d6ec5ece396674ecf9cb62b6e0e3c8a.jpg,,9 ถ. พรานนก แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,กรุงเทพมหานคร,2025-05-05 18:49:24,รอรับเรื่อง,,0,2025-05-05 18:49:24
Point,"[100.4743, 13.75702]",2025-H2TUC4,"กรุงเทพมหานคร, เขตบางกอกน้อย",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/a21614344285ac1d033185fc45c48ec0.jpg,,9 ถ. พรานนก แขวงบ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,จังหวัดกรุงเทพมหานคร,2025-05-05 18:48:07,รอรับเรื่อง,,0,2025-05-05 18:48:07
Point,"[100.57848, 13.79592]",2025-RJGGEH,"กรุงเทพมหานคร, เขตห้วยขวาง, ฝ่ายรักษาความสะอาดฯ เขตห้วยขวาง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/0f7f215cbc69c902cea5a588c2d48f9f.jpg,,157 ซอย รุ่งเรือง แขวงสามเสนนอก เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,สามเสนนอก,ห้วยขวาง,กรุงเทพมหานคร,2025-05-05 18:46:56,รอรับเรื่อง,,0,2025-05-05 18:46:56
Point,"[100.49604, 13.63723]",2025-VK6K2Y,"กรุงเทพมหานคร, เขตทุ่งครุ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/f20891b494d9a4c2271770ff7a5cfb63.jpg,,1 ซอย ประชาอุทิศ 54 แยก 9 แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย,ทุ่งครุ,ทุ่งครุ,จังหวัดกรุงเทพมหานคร,2025-05-05 18:46:40,ส่งต่อ(ใหม่),,0,2025-05-05 18:46:40
Point,"[100.49604, 13.63723]",2025-C6TBK2,"กรุงเทพมหานคร, เขตทุ่งครุ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/00bef69d826babe632c699441d0ff180.jpg,,1 ซอย ประชาอุทิศ 54 แยก 9 แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย,ทุ่งครุ,ทุ่งครุ,จังหวัดกรุงเทพมหานคร,2025-05-05 18:46:40,ส่งต่อ(ใหม่),,0,2025-05-05 18:46:40
Point,"[100.52975, 13.74295]",2025-ZFUJDJ,"กรุงเทพมหานคร, เขตปทุมวัน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/41cd7738bdcdc0a6e63b7940d7816446.jpg,,ร้าน SPHONE THAILAND มาบุญครอง MBK ชั้น4 444 ถ. พญาไท แขวงวังใหม่ เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,วังใหม่,ปทุมวัน,จังหวัดกรุงเทพมหานคร,2025-05-05 18:45:30,รอรับเรื่อง,,0,2025-05-05 18:45:30
Point,"[100.64301, 13.9308]",2025-VCRE67,"กรุงเทพมหานคร, เขตสายไหม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/de301eb3cc6e7400f22799f9b5098358.jpg,,76 ซอย สายไหม 13 แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,สายไหม,กรุงเทพมหานคร,2025-05-05 18:44:56,รอรับเรื่อง,,0,2025-05-05 18:44:56
Point,"[100.50613, 13.6945]",2025-UH6PFT,"กรุงเทพมหานคร, เขตบางคอแหลม, สน.วัดพระยาไกร, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 5 (บก.น.5)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/36d578af566b0c878649890bfccb730b.jpg,,"Bangkhlo, Bangkholaem 491/30 Soi 10120, ซอย เจริญกรุง 107 แขวงบางโคล่ เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย",บางโคล่,บางคอแหลม,จังหวัดกรุงเทพมหานคร,2025-05-05 18:43:54,ส่งต่อ(ใหม่),,0,2025-05-05 18:43:54
Point,"[100.57006, 13.74277]",2025-TYK84G,"กรุงเทพมหานคร, เขตวัฒนา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e98b1875292241dee5a264a6d4e0c0be.jpg,,297 S. Sawatdi แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองตันเหนือ,วัฒนา,กรุงเทพมหานคร,2025-05-05 18:43:30,รอรับเรื่อง,,0,2025-05-05 18:43:30
Point,"[100.66378, 13.80998]",2025-8XB4PG,"กรุงเทพมหานคร, เขตคันนายาว, ฝ่ายเทศกิจ เขตคันนายาว",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/434ae66d0d16fc47e747438819b59f9e.jpg,,80/14 นวมินทร์ 74 แยก 3-8-32 แขวงรามอินทรา เขตคันนายาว กรุงเทพมหานคร 10230 ประเทศไทย,รามอินทรา,คันนายาว,กรุงเทพมหานคร,2025-05-05 18:43:25,กำลังดำเนินการ,,0,2025-05-05 18:43:25
Point,"[100.53006, 13.74289]",2025-488P77,"กรุงเทพมหานคร, เขตปทุมวัน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2327dfda17724bfccddefa7928c3efb6.jpg,,"426 siam square, แขวงวังใหม่ เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย",วังใหม่,ปทุมวัน,กรุงเทพมหานคร,2025-05-05 18:42:09,รอรับเรื่อง,,0,2025-05-05 18:42:09
Point,"[100.66136, 13.8092]",2025-8F9JBJ,"กรุงเทพมหานคร, เขตบึงกุ่ม, สน.บึงกุ่ม, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 4 (บก.น.4)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/746e1ea341e1b60b9066247d7032d8e6.jpg,,120/25 ถ. ประเสริฐมนูกิจ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,2025-05-05 18:39:21,ส่งต่อ(ใหม่),,0,2025-05-05 18:39:21
Point,"[100.66136, 13.8092]",2025-BLKU88,"กรุงเทพมหานคร, เขตบึงกุ่ม, สน.บึงกุ่ม, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 4 (บก.น.4)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/b9fb8ae45df22f21791c0301784c4cd3.jpg,,120/25 ถ. ประเสริฐมนูกิจ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,จังหวัดกรุงเทพมหานคร,2025-05-05 18:39:20,ส่งต่อ(ใหม่),,0,2025-05-05 18:39:20
